Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-12-05,27.5748,27.9787,27.299,27.6044,649535.93976467
2025-12-08,27.5847,27.9492,27.1019,27.23,432990.80131698
2025-12-09,27.3876,27.8211,26.5601,27.5748,836704.31581829
2025-12-10,27.7817,27.8605,27.2399,27.4369,641425.6349539
2025-12-11,27.4369,28.1659,26.8753,28.1265,872464.77119797
2025-12-12,28.0575,29.0033,27.7817,28.8161,1309298.5780235
2025-12-15,28.9639,29.6535,28.5107,29.1314,1292687.1714868
2025-12-16,29.0132,29.3383,28.5501,28.5501,903464.60961112
2025-12-17,29.555,30.0377,27.0034,27.2103,2491903.8413221
2025-12-18,27.5453,28.1758,27.3975,27.8901,1541658.3033238
2025-12-19,27.8802,28.0674,27.3088,27.693,2333793.4997889
2025-12-22,27.693,29.3087,27.5354,29.0821,2319409.1281402
2025-12-23,29.1609,29.6043,29.0526,29.2594,1378090.0007183
2025-12-29,29.2594,29.6535,29.2594,29.5451,570937.03708473
2025-12-30,29.555,29.7619,29.3777,29.555,664228.88871786
